,Date,Close Price,Fee,Purchased Price,Capital Gain,Order,MACD_line,MACD_histogram,MACD_signal
32,2020-12-16 11:00:00+07:00,25000.0,90,25090.0,0.0,BUY,-0.051103906798800836,-0.34100547704148776,0.2899015702426869
33,2020-12-28 14:00:00+07:00,25400.0,116,25090.0,194.0,SELL,0.2726423382704013,0.7608787406435672,-0.4882364023731659
34,2020-12-30 15:00:00+07:00,24600.0,88,24688.0,0.0,BUY,-0.1883763093194375,-0.3669756065928365,0.17859929727339902
35,2021-01-08 10:00:00+07:00,25000.0,115,24688.0,197.0,SELL,0.1276525759549827,0.4880391580860782,-0.3603865821310955
36,2021-01-14 10:00:00+07:00,24600.0,88,24688.0,0.0,BUY,-0.10907465847785147,-0.45151605962814434,0.34244140115029287
37,2021-02-05 13:00:00+07:00,22200.0,102,24688.0,-2590.0,SELL,0.01547042656008557,0.29859507854372225,-0.2831246519836367
38,2021-02-22 14:00:00+07:00,23400.0,84,23484.0,0.0,BUY,-0.07471045525940667,-0.5259010253826193,0.4511905701232127
39,2021-02-24 10:00:00+07:00,23800.0,109,23484.0,207.0,SELL,0.07284553169628794,0.1809143005891775,-0.10806876889288959
40,2021-02-25 13:00:00+07:00,23200.0,83,23283.0,0.0,BUY,-0.081224447932982,-0.2905609366069255,0.20933648867394347
41,2021-03-01 10:00:00+07:00,24200.0,111,23283.0,806.0,SELL,0.25801880921463294,0.4252543221390217,-0.16723551292438876
42,2021-03-03 15:00:00+07:00,23400.0,84,23484.0,0.0,BUY,-0.1377504608049378,-0.6117391754696497,0.47398871466471193
43,2021-03-09 09:00:00+07:00,23800.0,109,23484.0,207.0,SELL,0.09050820367258439,0.18730288155825053,-0.09679467788566616
44,2021-03-24 10:00:00+07:00,24400.0,87,24487.0,0.0,BUY,-0.10208427942964704,-0.59508720920429,0.49300292977464294
45,2021-04-05 15:00:00+07:00,23600.0,108,24487.0,-995.0,SELL,0.05652294459764562,0.41141639800101687,-0.35489345340337125
46,2021-04-12 15:00:00+07:00,23600.0,84,23684.0,0.0,BUY,-0.29928956907508564,-1.1934276793339245,0.8941381102588387
47,2021-04-16 14:00:00+07:00,24000.0,110,23684.0,206.0,SELL,0.031012272823204512,0.4003980549822202,-0.3693857821590157
48,2021-04-21 15:00:00+07:00,23600.0,84,23684.0,0.0,BUY,-0.12066292599735107,-0.28864655532266176,0.1679836293253107
49,2021-04-28 10:00:00+07:00,24200.0,111,23684.0,405.0,SELL,0.08701868129710988,0.4973334592240029,-0.410314777926893
50,2021-05-05 10:00:00+07:00,24000.0,86,24086.0,0.0,BUY,-0.07131312623596386,-0.42598413471681906,0.3546710084808552
51,2021-05-06 13:00:00+07:00,24200.0,111,24086.0,3.0,SELL,0.0026369437310052035,0.07063788860644726,-0.06800094487544206
52,2021-05-07 13:00:00+07:00,23400.0,84,23484.0,0.0,BUY,-0.4776762402348709,-0.4127315906089647,-0.06494464962590618
53,2021-06-02 14:00:00+07:00,22000.0,101,23484.0,-1585.0,SELL,0.12739547299219112,0.7370946576229409,-0.6096991846307498
54,2021-06-08 15:00:00+07:00,21800.0,78,21878.0,0.0,BUY,-0.13822624336086164,-0.9306010737106555,0.7923748303497938
55,2021-06-14 11:00:00+07:00,22000.0,101,21878.0,21.0,SELL,0.1927430458397339,0.7072935280182218,-0.5145504821784879
56,2021-06-15 10:00:00+07:00,21400.0,77,21477.0,0.0,BUY,-0.32899283366106147,-0.15172992734502777,-0.1772629063160337
57,2021-07-06 15:00:00+07:00,19800.0,91,21477.0,-1768.0,SELL,0.23315971052147688,0.8571717477250235,-0.6240120372035466
58,2021-07-12 10:00:00+07:00,19600.0,70,19670.0,0.0,BUY,-0.048738024626970855,-1.117012075378128,1.0682740507511572
59,2021-07-22 10:00:00+07:00,19600.0,90,19670.0,-160.0,SELL,0.07718933321842769,0.22654868433491668,-0.149359351116489
60,2021-07-26 14:00:00+07:00,19300.0,69,19369.0,0.0,BUY,-0.1646881204661952,-0.2031147994360935,0.038426678969898334
61,2021-07-29 14:00:00+07:00,19600.0,90,19369.0,141.0,SELL,0.11375076823941299,0.45581022657638737,-0.3420594583369744
62,2021-07-30 15:00:00+07:00,19000.0,68,19068.0,0.0,BUY,-0.09904703283896765,-0.19626274675111352,0.09721571391214587
63,2021-08-23 10:00:00+07:00,18200.0,83,19068.0,-951.0,SELL,0.2008620887913537,1.0147636393241521,-0.8139015505327983
64,2021-08-26 13:00:00+07:00,17900.0,64,17964.0,0.0,BUY,-0.015348805676126176,-0.2085026299421044,0.1931538242659782
65,2021-08-27 10:00:00+07:00,18100.0,83,17964.0,53.0,SELL,0.19336107853348494,0.02597908941014232,0.16738198912334262
66,2021-08-27 13:00:00+07:00,17900.0,64,17964.0,0.0,BUY,-0.011801889356604534,-0.12917867479625816,0.11737678543965363
67,2021-08-27 14:00:00+07:00,18200.0,83,17964.0,153.0,SELL,0.15664149121118953,0.03141176461722872,0.1252297265939608
68,2021-09-20 11:00:00+07:00,19200.0,69,19269.0,0.0,BUY,-0.08960832560171639,-0.3013979820760871,0.2117896564743707
69,2021-09-30 11:00:00+07:00,19300.0,88,19269.0,-57.0,SELL,0.09295279616640073,0.39408972922503466,-0.3011369330586339
70,2021-11-02 13:00:00+07:00,22400.0,80,22480.0,0.0,BUY,-0.09557169106423657,-0.4060794941908344,0.3105078031265978
71,2021-11-03 10:00:00+07:00,22800.0,104,22480.0,216.0,SELL,0.20640762213832886,0.08092025665518127,0.1254873654831476
72,2021-11-09 15:00:00+07:00,22600.0,81,22681.0,0.0,BUY,-0.04009629379513058,-0.2724320473265376,0.23233575353140698
73,2021-11-11 11:00:00+07:00,23000.0,105,22681.0,214.0,SELL,0.018498721766036397,0.21372529444721208,-0.1952265726811757
74,2021-11-15 11:00:00+07:00,22600.0,81,22681.0,0.0,BUY,-0.02810295633079818,-0.04753882951086957,0.019435873180071388
75,2021-12-01 13:00:00+07:00,22400.0,103,22681.0,-384.0,SELL,0.3142553181089909,0.9584221839304573,-0.6441668658214664
76,2021-12-08 10:00:00+07:00,22000.0,79,22079.0,0.0,BUY,-0.021097375895863024,-0.25901302916428526,0.23791565326842223
77,2022-01-03 11:00:00+07:00,19300.0,88,22079.0,-2867.0,SELL,0.06337551961320287,0.22177172485159308,-0.1583962052383902
78,2022-01-07 15:00:00+07:00,19400.0,69,19469.0,0.0,BUY,-0.030205270874716916,-0.33781544637984384,0.3076101755051269
79,2022-02-03 10:00:00+07:00,19000.0,87,19469.0,-556.0,SELL,0.08282615856029452,0.2542753869480484,-0.1714492283877539
80,2022-02-14 15:00:00+07:00,19000.0,68,19068.0,0.0,BUY,-0.060760194416445756,-0.4266044953666864,0.3658443009502406
81,2022-02-16 10:00:00+07:00,19300.0,88,19068.0,144.0,SELL,0.0002213185014170449,0.07407374028684134,-0.0738524217854243
82,2022-02-23 13:00:00+07:00,19400.0,69,19469.0,0.0,BUY,-0.02288145180281731,-0.20230024700662724,0.17941879520380993
83,2022-03-10 14:00:00+07:00,19000.0,87,19469.0,-556.0,SELL,0.13164446447046885,0.6808711522915828,-0.549226687821114
84,2022-03-15 13:00:00+07:00,18700.0,67,18767.0,0.0,BUY,-0.046269762650979374,-0.40791835499850315,0.3616485923475238
85,2022-03-24 11:00:00+07:00,18800.0,86,18767.0,-53.0,SELL,0.0016528268079696318,0.2669803480139138,-0.26532752120594416
86,2022-03-25 14:00:00+07:00,18500.0,66,18566.0,0.0,BUY,-0.1807136133795666,-0.08152953003389055,-0.09918408334567605
87,2022-04-04 11:00:00+07:00,18600.0,85,18566.0,-51.0,SELL,0.02799661937530118,0.10589037019326075,-0.07789375081795957
88,2022-04-07 10:00:00+07:00,18500.0,66,18566.0,0.0,BUY,-0.004424083923481703,-0.17021370733253022,0.16578962340904851
